FID_,ADMIN_NAME,CNTRY_NAME,ORIG_FID,POINT_X,POINT_Y
,Al Madinah,Saudi Arabia,0,41.690827194500002,23.613891096500002
,Al Madinah,Saudi Arabia,0,41.645000144599997,23.589445108100001
,Al Madinah,Saudi Arabia,0,41.597500234499996,23.568882120300000
,Al Madinah,Saudi Arabia,0,41.545000183799999,23.552218058499999
,Al Madinah,Saudi Arabia,0,41.496382127700002,23.533336145200000
,Al Madinah,Saudi Arabia,0,41.471663224700002,23.522500188399999
,Al Madinah,Saudi Arabia,0,41.422773259700001,23.498336167300000
,Al Madinah,Saudi Arabia,0,41.373891173700002,23.473054168000001
,Al Madinah,Saudi Arabia,0,41.352218254199997,23.461109117700001
,Al Madinah,Saudi Arabia,0,41.307218162900000,23.433054049500001
,Al Madinah,Saudi Arabia,0,41.286109177900002,23.414718133400001
,Al Madinah,Saudi Arabia,0,41.268191183399999,23.386391156199998
,Al Madinah,Saudi Arabia,0,41.275554182400001,23.356109184000001
,Al Madinah,Saudi Arabia,0,41.297491131900003,23.338336028800001
,Al Madinah,Saudi Arabia,0,41.342218140800000,23.311945103700001
,Al Madinah,Saudi Arabia,0,41.387218232099997,23.291382115800001
,Al Madinah,Saudi Arabia,0,41.408054134700002,23.283882156499999
,Al Madinah,Saudi Arabia,0,41.431391197300002,23.272500034800000
,Al Madinah,Saudi Arabia,0,41.452773264699999,23.259445053000000
,Al Madinah,Saudi Arabia,0,41.464436180100002,23.237500056900000
,Al Madinah,Saudi Arabia,0,41.464436180100002,23.217218030500000
,Al Madinah,Saudi Arabia,0,41.448054253199999,23.196945056499999
,Al Madinah,Saudi Arabia,0,41.423882185499998,23.179445151400000
,Al Madinah,Saudi Arabia,0,41.377782220800000,23.165273029400002
,Al Madinah,Saudi Arabia,0,41.330827134300002,23.152773097200001
,Al Madinah,Saudi Arabia,0,41.283609191399997,23.135000109600000
,Al Madinah,Saudi Arabia,0,41.261936272000000,23.123054053600001
,Al Madinah,Saudi Arabia,0,41.235836198900003,23.105827063200000
,Al Madinah,Saudi Arabia,0,41.212491257300002,23.087500031899999
,Al Madinah,Saudi Arabia,0,41.193327209099998,23.069164115700001
,Al Madinah,Saudi Arabia,0,41.175282144999997,23.047773163500000
,Al Madinah,Saudi Arabia,0,41.152773214500002,23.025000035400002
,Al Madinah,Saudi Arabia,0,41.111382203100000,22.985273166999999
,Al Madinah,Saudi Arabia,0,41.063891177700000,22.944445084100000
,Al Madinah,Saudi Arabia,0,41.016663176500003,22.907773084199999
,Al Madinah,Saudi Arabia,0,40.914991193600002,22.842500186500001
,Al Madinah,Saudi Arabia,0,40.792773154400003,22.753054047599999
,Al Madinah,Saudi Arabia,0,40.760827206700000,22.715000039400000
,Al Madinah,Saudi Arabia,0,40.709445134299997,22.636109063599999
,Al Madinah,Saudi Arabia,0,40.684436217299996,22.596664162400000
,Al Madinah,Saudi Arabia,0,40.663054149899999,22.573609067100001
,Al Madinah,Saudi Arabia,0,40.640000228100000,22.569164143900000
,Al Madinah,Saudi Arabia,0,40.616100236900003,22.573054185099998
,Al Madinah,Saudi Arabia,0,40.595273219100001,22.578609040000000
,Al Madinah,Saudi Arabia,0,40.486109155900003,22.611945042500000
,Al Madinah,Saudi Arabia,0,40.419163230300001,22.632500151399999
,Al Madinah,Saudi Arabia,0,40.395827173599997,22.623336048999999
,Al Madinah,Saudi Arabia,0,40.371936234899998,22.604164121800000
,Al Madinah,Saudi Arabia,0,40.352773192599997,22.581945037499999
,Al Madinah,Saudi Arabia,0,40.331663201700003,22.560554085300002
,Al Madinah,Saudi Arabia,0,40.308609279899997,22.540554025999999
,Al Madinah,Saudi Arabia,0,40.284718173599998,22.521945027499999
,Al Madinah,Saudi Arabia,0,40.263054138900003,22.510000144900001
,Al Madinah,Saudi Arabia,0,40.240554260899998,22.498882053199999
,Al Madinah,Saudi Arabia,0,40.217218204200002,22.491664061100000
,Al Madinah,Saudi Arabia,0,40.192218172099999,22.489164074600001
,Al Madinah,Saudi Arabia,0,40.168327233399999,22.490000085599998
,Al Madinah,Saudi Arabia,0,40.124718202700002,22.495554102300002
,Al Madinah,Saudi Arabia,0,40.101945242200003,22.500273113799999
,Al Madinah,Saudi Arabia,0,40.079163229400002,22.506664147399999
,Al Madinah,Saudi Arabia,0,40.061100228000001,22.527773132400000
,Al Madinah,Saudi Arabia,0,40.060273269400000,22.549164084600001
,Al Madinah,Saudi Arabia,0,40.071109226200001,22.588336071099999
,Al Madinah,Saudi Arabia,0,40.078045251100001,22.608327077799999
,Al Madinah,Saudi Arabia,0,40.084445169500000,22.653327169200001
,Al Madinah,Saudi Arabia,0,40.084445169500000,22.674445038999998
,Al Madinah,Saudi Arabia,0,40.079436144100001,22.695827106399999
,Al Madinah,Saudi Arabia,0,40.071391193399997,22.715554083200001
,Al Madinah,Saudi Arabia,0,40.054445164500002,22.735836109699999
,Al Madinah,Saudi Arabia,0,40.031109275399999,22.754164146899999
,Al Madinah,Saudi Arabia,0,39.996873224100000,22.773318136800000
,Al Madinah,Saudi Arabia,0,39.939991282100003,22.791945072600001
,Al Madinah,Saudi Arabia,0,39.895273158000002,22.798609188600000
,Al Madinah,Saudi Arabia,0,39.878054214199999,22.818609080200002
,Al Madinah,Saudi Arabia,0,39.876391244600001,22.841664175500000
,Al Madinah,Saudi Arabia,0,39.895273158000002,22.882500137299999
,Al Madinah,Saudi Arabia,0,39.908336186500001,22.904164171900000
,Al Madinah,Saudi Arabia,0,39.918054165100003,22.923054131899999
,Al Madinah,Saudi Arabia,0,39.936100234999998,22.963054082700001
,Al Madinah,Saudi Arabia,0,39.944163123000003,22.984718117300002
,Al Madinah,Saudi Arabia,0,39.953327225400002,23.027773104200001
,Al Madinah,Saudi Arabia,0,39.955273167999998,23.050827026099999
,Al Madinah,Saudi Arabia,0,39.954436151199999,23.073891173800000
,Al Madinah,Saudi Arabia,0,39.951382288600001,23.095273073600001
,Al Madinah,Saudi Arabia,0,39.945273222200001,23.115000050399999
,Al Madinah,Saudi Arabia,0,39.935273276399997,23.134718142400001
,Al Madinah,Saudi Arabia,0,39.914163285599997,23.152218047600002
,Al Madinah,Saudi Arabia,0,39.891109196099997,23.155000168899999
,Al Madinah,Saudi Arabia,0,39.846936231000001,23.153054058599999
,Al Madinah,Saudi Arabia,0,39.776109148899998,23.143891129600000
,Al Madinah,Saudi Arabia,0,39.729436197399998,23.131664112199999
,Al Madinah,Saudi Arabia,0,39.705827225900002,23.123336188400000
,Al Madinah,Saudi Arabia,0,39.653054260399998,23.106945041500001
,Al Madinah,Saudi Arabia,0,39.559436280699998,23.079164061499998
,Al Madinah,Saudi Arabia,0,39.515827250000001,23.066945090600001
,Al Madinah,Saudi Arabia,0,39.473054230400002,23.056664183500001
,Al Madinah,Saudi Arabia,0,39.452773209699998,23.072218145899999
,Al Madinah,Saudi Arabia,0,39.449718173699999,23.093609098200002
,Al Madinah,Saudi Arabia,0,39.451663278100000,23.114718083200000
,Al Madinah,Saudi Arabia,0,39.450554184700003,23.135000109600000
,Al Madinah,Saudi Arabia,0,39.448327280599997,23.155282136099999
,Al Madinah,Saudi Arabia,0,39.440282162300001,23.175827186700001
,Al Madinah,Saudi Arabia,0,39.415554206800003,23.185273088700001
,Al Madinah,Saudi Arabia,0,39.394436169300000,23.185836184900001
,Al Madinah,Saudi Arabia,0,39.350000180000002,23.179164022300000
,Al Madinah,Saudi Arabia,0,39.301382124000000,23.165273029400002
,Al Madinah,Saudi Arabia,0,39.280000224200002,23.160554185599999
,Al Madinah,Saudi Arabia,0,39.252782172899998,23.156109094700000
,Al Madinah,Saudi Arabia,0,39.230554203799997,23.154164157800000
,Al Madinah,Saudi Arabia,0,39.207773196700003,23.162218160999998
,Al Madinah,Saudi Arabia,0,39.181391156399997,23.178891107599998
,Al Madinah,Saudi Arabia,0,39.159163187300003,23.197218138899999
,Al Madinah,Saudi Arabia,0,39.136936224000003,23.220000151800001
,Al Madinah,Saudi Arabia,0,39.060000243300003,23.306664169400001
,Al Madinah,Saudi Arabia,0,38.949436234600000,23.425827172599998
,Al Madinah,Saudi Arabia,0,38.928054167200003,23.447773174400002
,Al Madinah,Saudi Arabia,0,38.904163228500003,23.456945155800000
,Al Madinah,Saudi Arabia,0,38.880827171800000,23.451109171900001
,Al Madinah,Saudi Arabia,0,38.859445272000002,23.444445055999999
,Al Madinah,Saudi Arabia,0,38.814718263099998,23.432218038500000
,Al Madinah,Saudi Arabia,0,38.790554241999999,23.429164175899999
,Al Madinah,Saudi Arabia,0,38.742218153200000,23.425282181200000
,Al Madinah,Saudi Arabia,0,38.696663179799998,23.423054103700000
,Al Madinah,Saudi Arabia,0,38.674554233800002,23.422654119299999
,Al Madinah,Saudi Arabia,0,38.644436211600002,23.459718057100002
,Al Madinah,Saudi Arabia,0,38.583118231100002,23.515136183500001
,Al Madinah,Saudi Arabia,0,38.553673275700000,23.525136129300002
,Al Madinah,Saudi Arabia,0,38.484445125500002,23.690000118600000
,Al Madinah,Saudi Arabia,0,38.446873244400003,23.789091145899999
,Al Madinah,Saudi Arabia,0,38.245827261199999,23.954436088800001
,Al Madinah,Saudi Arabia,0,38.136663198000001,24.040554109199999
,Al Madinah,Saudi Arabia,0,38.080827149800001,24.068054127700002
,Al Madinah,Saudi Arabia,0,38.013609147700002,24.089718162400001
,Al Madinah,Saudi Arabia,0,37.878609208900002,24.170827157400002
,Al Madinah,Saudi Arabia,0,37.754863148699997,24.258891120500000
,Al Madinah,Saudi Arabia,0,37.674854194600002,24.298191182400000
,Al Madinah,Saudi Arabia,0,37.625900191900001,24.270345158800001
,Al Madinah,Saudi Arabia,0,37.619718202999998,24.250973071800001
,Al Madinah,Saudi Arabia,0,37.598882132800000,24.250000100499999
,Al Madinah,Saudi Arabia,0,37.527354156000001,24.277354106299999
,Al Madinah,Saudi Arabia,0,37.488609143700003,24.317500069800001
,Al Madinah,Saudi Arabia,0,37.442363166299998,24.375136047900000
,Al Madinah,Saudi Arabia,0,37.460273281799999,24.414164033199999
,Al Madinah,Saudi Arabia,0,37.450000253600003,24.454164151699999
,Al Madinah,Saudi Arabia,0,37.383418270200004,24.539000076099999
,Al Madinah,Saudi Arabia,0,37.395554260200001,24.601391107900000
,Al Madinah,Saudi Arabia,0,37.401382197499998,24.622500092900001
,Al Madinah,Saudi Arabia,0,37.411109228599997,24.642500152099998
,Al Madinah,Saudi Arabia,0,37.428891268599997,24.661391117899999
,Al Madinah,Saudi Arabia,0,37.451382261799999,24.669164159699999
,Al Madinah,Saudi Arabia,0,37.472773214000000,24.672500157100000
,Al Madinah,Saudi Arabia,0,37.517491170500001,24.671391063700000
,Al Madinah,Saudi Arabia,0,37.540836279600001,24.669718035799999
,Al Madinah,Saudi Arabia,0,37.563045138000000,24.670273085400002
,Al Madinah,Saudi Arabia,0,37.592773234100001,24.674164132500000
,Al Madinah,Saudi Arabia,0,37.637773157799998,24.686945026200000
,Al Madinah,Saudi Arabia,0,37.661382129200000,24.698327147800001
,Al Madinah,Saudi Arabia,0,37.684436218700000,24.717218113600001
,Al Madinah,Saudi Arabia,0,37.701109165299997,24.736109079399998
,Al Madinah,Saudi Arabia,0,37.718327270800003,24.765273073400000
,Al Madinah,Saudi Arabia,0,37.734163200499999,24.784164039200000
,Al Madinah,Saudi Arabia,0,37.755827235200002,24.792773092000001
,Al Madinah,Saudi Arabia,0,37.779163124299998,24.795000163600001
,Al Madinah,Saudi Arabia,0,37.800554244099999,24.792773092000001
,Al Madinah,Saudi Arabia,0,37.846109217500000,24.783054107600002
,Al Madinah,Saudi Arabia,0,37.893609127600001,24.780000077299999
,Al Madinah,Saudi Arabia,0,37.921100261399999,24.783882072000001
,Al Madinah,Saudi Arabia,0,37.942773180800003,24.791664166200000
,Al Madinah,Saudi Arabia,0,37.967773212899999,24.805827067999999
,Al Madinah,Saudi Arabia,0,37.982500216900000,24.825836179700001
,Al Madinah,Saudi Arabia,0,37.994436214700002,24.846664035700002
,Al Madinah,Saudi Arabia,0,38.001391182699997,24.867773188299999
,Al Madinah,Saudi Arabia,0,38.001663259200001,24.909164032100001
,Al Madinah,Saudi Arabia,0,38.000000122000003,24.951664137000002
,Al Madinah,Saudi Arabia,0,37.994718181899998,25.013609083900000
,Al Madinah,Saudi Arabia,0,37.986663172900002,25.078609066799999
,Al Madinah,Saudi Arabia,0,37.986109129100001,25.180000088300002
,Al Madinah,Saudi Arabia,0,37.991100217200000,25.243609178200000
,Al Madinah,Saudi Arabia,0,37.998600176499998,25.287773090900000
,Al Madinah,Saudi Arabia,0,38.015545199700000,25.369445182200000
,Al Madinah,Saudi Arabia,0,38.025836165100003,25.428336098799999
,Al Madinah,Saudi Arabia,0,38.025554197900000,25.449445083800001
,Al Madinah,Saudi Arabia,0,38.015827166900003,25.471109118499999
,Al Madinah,Saudi Arabia,0,37.993045154000001,25.486382119500000
,Al Madinah,Saudi Arabia,0,37.966382152300000,25.491664059700000
,Al Madinah,Saudi Arabia,0,37.901109254600001,25.489718116999999
,Al Madinah,Saudi Arabia,0,37.879718134699999,25.497773125999998
,Al Madinah,Saudi Arabia,0,37.868045160999998,25.518327061400001
,Al Madinah,Saudi Arabia,0,37.854163220600000,25.561109133500000
,Al Madinah,Saudi Arabia,0,37.834163161399999,25.643609189199999
,Al Madinah,Saudi Arabia,0,37.827773133699999,25.664164130400000
,Al Madinah,Saudi Arabia,0,37.800827158899999,25.723891058000000
,Al Madinah,Saudi Arabia,0,37.790273169300001,25.744445161100000
,Al Madinah,Saudi Arabia,0,37.775554212000003,25.766109028100001
,Al Madinah,Saudi Arabia,0,37.756663246199999,25.786109087300002
,Al Madinah,Saudi Arabia,0,37.711663154900002,25.823054169700001
,Al Madinah,Saudi Arabia,0,37.667500248000003,25.853609056700002
,Al Madinah,Saudi Arabia,0,37.645273284799998,25.866391123800000
,Al Madinah,Saudi Arabia,0,37.622218189500003,25.882500135899999
,Al Madinah,Saudi Arabia,0,37.604436149500003,25.902218060199999
,Al Madinah,Saudi Arabia,0,37.593609245099998,25.922773169100001
,Al Madinah,Saudi Arabia,0,37.585000192300001,25.945273047099999
,Al Madinah,Saudi Arabia,0,37.576109172300001,25.984164072100000
,Al Madinah,Saudi Arabia,0,37.569445223999999,26.004718175200001
,Al Madinah,Saudi Arabia,0,37.548336239000001,26.020827187300000
,Al Madinah,Saudi Arabia,0,37.367218230699997,26.117218068300001
,Al Madinah,Saudi Arabia,0,37.344718184999998,26.122500175999999
,Al Madinah,Saudi Arabia,0,37.322773188900001,26.112782029800002
,Al Madinah,Saudi Arabia,0,37.254436202699999,26.127218181700002
,Al Madinah,Saudi Arabia,0,37.172491196599999,26.294164068099999
,Al Madinah,Saudi Arabia,0,37.165554165899998,26.325273166500001
,Al Madinah,Saudi Arabia,0,37.166936174100002,26.356109182600001
,Al Madinah,Saudi Arabia,0,37.170554138800000,26.376391041400002
,Al Madinah,Saudi Arabia,0,37.189991269399997,26.417500085600000
,Al Madinah,Saudi Arabia,0,37.216945123199999,26.458327162600000
,Al Madinah,Saudi Arabia,0,37.248054221600000,26.500000141299999
,Al Madinah,Saudi Arabia,0,37.261936162100000,26.521109126300001
,Al Madinah,Saudi Arabia,0,37.269718256300003,26.543054122400001
,Al Madinah,Saudi Arabia,0,37.269436121399998,26.566945061100000
,Al Madinah,Saudi Arabia,0,37.258891184299998,26.597773030500001
,Al Madinah,Saudi Arabia,0,37.237500232000002,26.614718053600001
,Al Madinah,Saudi Arabia,0,37.214163169499997,26.622500147800000
,Al Madinah,Saudi Arabia,0,37.192500140699998,26.629445057600002
,Al Madinah,Saudi Arabia,0,37.100273221599998,26.650000166400002
,Al Madinah,Saudi Arabia,0,37.075554150899997,26.657773040500000
,Al Madinah,Saudi Arabia,0,37.053327187599997,26.670273140399999
,Al Madinah,Saudi Arabia,0,37.029163166499998,26.691945054000001
,Al Madinah,Saudi Arabia,0,37.013054154400002,26.712500162900000
,Al Madinah,Saudi Arabia,0,37.000000178299999,26.733054098299998
,Al Madinah,Saudi Arabia,0,36.991391125600003,26.752773028499998
,Al Madinah,Saudi Arabia,0,36.983600146500002,26.774164148299999
,Al Madinah,Saudi Arabia,0,36.980000119099998,26.801664166900000
,Al Madinah,Saudi Arabia,0,36.978327258900002,26.831664171900002
,Al Madinah,Saudi Arabia,0,36.980554162899999,26.861664176900000
,Al Madinah,Saudi Arabia,0,36.987782213300001,26.905827083799998
,Al Madinah,Saudi Arabia,0,36.998327150500003,26.948054106299999
,Al Madinah,Saudi Arabia,0,37.001391239000000,26.988609106700000
,Al Madinah,Saudi Arabia,0,37.003609258200001,27.033882112800001
,Al Madinah,Saudi Arabia,0,37.000827136900000,27.055827108900001
,Al Madinah,Saudi Arabia,0,36.991663202200002,27.100554117800002
,Al Madinah,Saudi Arabia,0,36.986109185499998,27.121664108600001
,Al Madinah,Saudi Arabia,0,36.975000146200003,27.143054055099999
,Al Madinah,Saudi Arabia,0,36.956936139000000,27.165554100700000
,Al Madinah,Saudi Arabia,0,36.933609134800001,27.178891049800001
,Al Madinah,Saudi Arabia,0,36.911945267800000,27.183054173500000
,Al Madinah,Saudi Arabia,0,36.888882125800002,27.183609055500000
,Al Madinah,Saudi Arabia,0,36.867218258800001,27.179445093599998
,Al Madinah,Saudi Arabia,0,36.844163163499999,27.172500183899999
,Al Madinah,Saudi Arabia,0,36.822218167499997,27.168327169600001
,Al Madinah,Saudi Arabia,0,36.798336281200001,27.165836067899999
,Al Madinah,Saudi Arabia,0,36.773463151100003,27.188054146399999
,Al Madinah,Saudi Arabia,0,36.778882219200000,27.217782074799999
,Al Madinah,Saudi Arabia,0,36.801109182499999,27.235836191400001
,Al Madinah,Saudi Arabia,0,36.824163271899998,27.242773054499999
,Al Madinah,Saudi Arabia,0,36.891663241300002,27.253609178900000
,Al Madinah,Saudi Arabia,0,36.916663273399998,27.258609151800002
,Al Madinah,Saudi Arabia,0,36.938609275300003,27.264718050500001
,Al Madinah,Saudi Arabia,0,37.079991195100000,27.318054112199999
,Al Madinah,Saudi Arabia,0,37.126391232000003,27.339445064500001
,Al Madinah,Saudi Arabia,0,37.148609142799998,27.354445150800000
,Al Madinah,Saudi Arabia,0,37.173882257300001,27.366945083099999
,Al Madinah,Saudi Arabia,0,37.195827253300003,27.375827050600002
,Al Madinah,Saudi Arabia,0,37.217773255200001,27.382500051400001
,Al Madinah,Saudi Arabia,0,37.240827177000000,27.385827163999998
,Al Madinah,Saudi Arabia,0,37.264718283400001,27.384445155800002
,Al Madinah,Saudi Arabia,0,37.286109235600001,27.377500078499999
,Al Madinah,Saudi Arabia,0,37.309718207099998,27.367773047499998
,Al Madinah,Saudi Arabia,0,37.333327178499999,27.356945137299999
,Al Madinah,Saudi Arabia,0,37.355827224199999,27.342782067800002
,Al Madinah,Saudi Arabia,0,37.379163280900002,27.324718060599999
,Al Madinah,Saudi Arabia,0,37.400554233100003,27.309445059500000
,Al Madinah,Saudi Arabia,0,37.424163204599999,27.297773091600000
,Al Madinah,Saudi Arabia,0,37.447773181899997,27.291664192900001
,Al Madinah,Saudi Arabia,0,37.470554188999998,27.289445167899999
,Al Madinah,Saudi Arabia,0,37.494436242799999,27.289718082699999
,Al Madinah,Saudi Arabia,0,37.518609148700001,27.293891096999999
,Al Madinah,Saudi Arabia,0,37.544718274300003,27.300554039500000
,Al Madinah,Saudi Arabia,0,37.570827232200003,27.312773178000000
,Al Madinah,Saudi Arabia,0,37.643609141699997,27.350827186099998
,Al Madinah,Saudi Arabia,0,37.714436223699998,27.386945142300000
,Al Madinah,Saudi Arabia,0,37.736382225600003,27.396664126699999
,Al Madinah,Saudi Arabia,0,37.759436147400002,27.398891030700000
,Al Madinah,Saudi Arabia,0,37.781945245599999,27.390827136900000
,Al Madinah,Saudi Arabia,0,37.805273255600000,27.371945055899999
,Al Madinah,Saudi Arabia,0,37.814163269799998,27.351391120599999
,Al Madinah,Saudi Arabia,0,37.819718124700003,27.331664143699999
,Al Madinah,Saudi Arabia,0,37.824163215600002,27.309445059500000
,Al Madinah,Saudi Arabia,0,37.829718238100000,27.289164038900001
,Al Madinah,Saudi Arabia,0,37.844991239199999,27.246391186800000
,Al Madinah,Saudi Arabia,0,37.853609176799999,27.225827025499999
,Al Madinah,Saudi Arabia,0,37.864436248799997,27.204164164300000
,Al Madinah,Saudi Arabia,0,37.892773284199997,27.157500097600000
,Al Madinah,Saudi Arabia,0,37.938609219000000,27.094445051499999
,Al Madinah,Saudi Arabia,0,37.956382206500002,27.074718074700002
,Al Madinah,Saudi Arabia,0,37.980000230400002,27.060273037999998
,Al Madinah,Saudi Arabia,0,38.001391182699997,27.055000150300000
,Al Madinah,Saudi Arabia,0,38.024163137300000,27.053609089599998
,Al Madinah,Saudi Arabia,0,38.114436234700001,27.054718183100000
,Al Madinah,Saudi Arabia,0,38.136109154200000,27.054164139299999
,Al Madinah,Saudi Arabia,0,38.157773188800000,27.051664152800001
,Al Madinah,Saudi Arabia,0,38.180273234500000,27.047500190899999
,Al Madinah,Saudi Arabia,0,38.201663180899999,27.035827049600002
,Al Madinah,Saudi Arabia,0,38.207500170700001,27.005554129899998
,Al Madinah,Saudi Arabia,0,38.203609123600003,26.973891155200000
,Al Madinah,Saudi Arabia,0,38.208054214500002,26.953327161600001
,Al Madinah,Saudi Arabia,0,38.229436281900000,26.937218149500001
,Al Madinah,Saudi Arabia,0,38.250827234100001,26.926391077500000
,Al Madinah,Saudi Arabia,0,38.293609138599997,26.908609037500000
,Al Madinah,Saudi Arabia,0,38.318882253100000,26.879718125899998
,Al Madinah,Saudi Arabia,0,38.318327203499997,26.849718120900000
,Al Madinah,Saudi Arabia,0,38.312491219599998,26.827773124800000
,Al Madinah,Saudi Arabia,0,38.308609224900003,26.807500150799999
,Al Madinah,Saudi Arabia,0,38.314163241599999,26.788054135399999
,Al Madinah,Saudi Arabia,0,38.335545141399997,26.779164121200001
,Al Madinah,Saudi Arabia,0,38.357218228500003,26.779445082599999
,Al Madinah,Saudi Arabia,0,38.380273156199998,26.791664053500000
,Al Madinah,Saudi Arabia,0,38.425000165100002,26.826382064200001
,Al Madinah,Saudi Arabia,0,38.447491158299997,26.846109040999998
,Al Madinah,Saudi Arabia,0,38.496382129099999,26.879718125899998
,Al Madinah,Saudi Arabia,0,38.521382161299996,26.887218085200001
,Al Madinah,Saudi Arabia,0,38.544163168300003,26.888336063499999
,Al Madinah,Saudi Arabia,0,38.566663214000002,26.884164054999999
,Al Madinah,Saudi Arabia,0,38.611663137699999,26.864164163400002
,Al Madinah,Saudi Arabia,0,38.635827158799998,26.851391148699999
,Al Madinah,Saudi Arabia,0,38.679718156699998,26.832500182899999
,Al Madinah,Saudi Arabia,0,38.701109276600000,26.824445174000001
,Al Madinah,Saudi Arabia,0,38.722773143600001,26.823054113300000
,Al Madinah,Saudi Arabia,0,38.746109200299998,26.839718175100000
,Al Madinah,Saudi Arabia,0,38.740554177800000,26.859164190500000
,Al Madinah,Saudi Arabia,0,38.731109281599998,26.878891167300001
,Al Madinah,Saudi Arabia,0,38.722918150500000,26.908327070199999
,Al Madinah,Saudi Arabia,0,38.734445279100001,26.936945067000000
,Al Madinah,Saudi Arabia,0,38.756100261299999,26.938054160499998
,Al Madinah,Saudi Arabia,0,38.778609191699999,26.927218035999999
,Al Madinah,Saudi Arabia,0,38.793327143200003,26.907500111699999
,Al Madinah,Saudi Arabia,0,38.798882165700000,26.867500160900001
,Al Madinah,Saudi Arabia,0,38.806391177499997,26.846945051999999
,Al Madinah,Saudi Arabia,0,38.821109129000000,26.827218075200001
,Al Madinah,Saudi Arabia,0,38.843327207400002,26.815554154000001
,Al Madinah,Saudi Arabia,0,38.889445277000000,26.805554040499999
,Al Madinah,Saudi Arabia,0,38.912218237499999,26.802218043100002
,Al Madinah,Saudi Arabia,0,38.935554126500001,26.796664026399998
,Al Madinah,Saudi Arabia,0,38.958054172200001,26.790554121900001
,Al Madinah,Saudi Arabia,0,38.980554217900000,26.780554176100001
,Al Madinah,Saudi Arabia,0,39.001663202899998,26.768609125800001
,Al Madinah,Saudi Arabia,0,39.023891171999999,26.753327072299999
,Al Madinah,Saudi Arabia,0,39.068054246499997,26.721382130399999
,Al Madinah,Saudi Arabia,0,39.094991168800000,26.701109156400001
,Al Madinah,Saudi Arabia,0,39.116100153799998,26.687500130800000
,Al Madinah,Saudi Arabia,0,39.138327284699997,26.673609137900002
,Al Madinah,Saudi Arabia,0,39.159718236899998,26.666664060500000
,Al Madinah,Saudi Arabia,0,39.203891202100003,26.663054142400000
,Al Madinah,Saudi Arabia,0,39.271945215300001,26.662773181100000
,Al Madinah,Saudi Arabia,0,39.296945247399997,26.664445035499998
,Al Madinah,Saudi Arabia,0,39.394436169300000,26.676664173900001
,Al Madinah,Saudi Arabia,0,39.440282162300001,26.683327116400001
,Al Madinah,Saudi Arabia,0,39.511109244300002,26.693882111899999
,Al Madinah,Saudi Arabia,0,39.563045192899999,26.702218082200002
,Al Madinah,Saudi Arabia,0,39.674436160200003,26.721945058999999
,Al Madinah,Saudi Arabia,0,39.697773222800002,26.729445186000000
,Al Madinah,Saudi Arabia,0,39.719445136399997,26.732218087200000
,Al Madinah,Saudi Arabia,0,39.742218264500003,26.731391128700000
,Al Madinah,Saudi Arabia,0,39.764445227700001,26.720273036999998
,Al Madinah,Saudi Arabia,0,39.785273251400000,26.703054093300000
,Al Madinah,Saudi Arabia,0,39.799718288100003,26.683054034000001
,Al Madinah,Saudi Arabia,0,39.816109267400002,26.656664114700000
